,wave,telluric
1246,6262.46,1.0
1247,6262.47,1.0
1248,6262.48,1.0
1249,6262.49,1.0
1250,6262.5,1.0
1251,6262.51,1.0
1252,6262.52,1.0
1253,6262.53,1.0
1254,6262.54,1.0
1255,6262.55,1.0
1256,6262.56,1.0
1257,6262.57,1.0
1258,6262.58,1.0
1259,6262.59,1.0
1260,6262.6,1.0
1261,6262.61,1.0
1262,6262.62,1.0
1263,6262.63,1.0
1264,6262.64,1.0
1265,6262.65,1.0
1266,6262.66,1.0
1267,6262.67,1.0
1268,6262.68,1.0
1269,6262.69,1.0
1270,6262.7,1.0
1271,6262.71,1.0
1272,6262.72,1.0
1273,6262.73,1.0
1274,6262.74,1.0
1275,6262.75,1.0
1276,6262.76,1.0
1277,6262.77,1.0
1278,6262.78,1.0
1279,6262.79,1.0
1280,6262.8,1.0
1281,6262.81,1.0
1282,6262.82,1.0
1283,6262.83,1.0
1284,6262.84,1.0
1285,6262.85,1.0
1286,6262.86,1.0
1287,6262.87,1.0
1288,6262.88,1.0
1289,6262.89,1.0
1290,6262.9,1.0
1291,6262.91,1.0
1292,6262.92,1.0
1293,6262.93,1.0
1294,6262.94,1.0
1295,6262.95,1.0
1296,6262.96,1.0
1297,6262.97,1.0
1298,6262.98,1.0
1299,6262.99,1.0
1300,6263.0,1.0
1301,6263.01,1.0
1302,6263.02,1.0
1303,6263.03,1.0
1304,6263.04,1.0
1305,6263.05,1.0
1306,6263.06,1.0
1307,6263.07,1.0
1308,6263.08,1.0
1309,6263.09,1.0
1310,6263.1,1.0
1311,6263.11,1.0
1312,6263.12,1.0
1313,6263.13,1.0
1314,6263.14,1.0
1315,6263.15,1.0
1316,6263.16,1.0
1317,6263.17,1.0
1318,6263.18,1.0
1319,6263.19,1.0
1320,6263.2,1.0
1321,6263.21,1.0
1322,6263.22,1.0
1323,6263.23,1.0
1324,6263.24,1.0
1325,6263.25,1.0
1326,6263.26,1.0
1327,6263.27,1.0
1328,6263.28,1.0
1329,6263.29,1.0
1330,6263.3,1.0
1331,6263.31,1.0
1332,6263.32,1.0
1333,6263.33,1.0
1334,6263.34,1.0
1335,6263.35,1.0
1336,6263.36,1.0
1337,6263.37,1.0
1338,6263.38,1.0
1339,6263.39,1.0
1340,6263.4,1.0
1341,6263.41,1.0
1342,6263.42,1.0
1343,6263.43,1.0
1344,6263.44,1.0
1345,6263.45,1.0
1346,6263.46,1.0
1347,6263.47,1.0
1348,6263.48,1.0
1349,6263.49,1.0
1350,6263.5,1.0
1351,6263.51,1.0
1352,6263.52,1.0
1353,6263.53,1.0
1354,6263.54,1.0
1355,6263.55,1.0
1356,6263.56,1.0
1357,6263.57,1.0
1358,6263.58,1.0
1359,6263.59,1.0
1360,6263.6,1.0
1361,6263.61,1.0
1362,6263.62,1.0
1363,6263.63,1.0
1364,6263.64,1.0
1365,6263.65,1.0
1366,6263.66,1.0
1367,6263.67,1.0
1368,6263.68,1.0
1369,6263.69,1.0
1370,6263.7,1.0
1371,6263.71,1.0
1372,6263.72,1.0
1373,6263.73,1.0
1374,6263.74,1.0
1375,6263.75,1.0
1376,6263.76,1.0
1377,6263.77,1.0
1378,6263.78,1.0
1379,6263.79,1.0
1380,6263.8,1.0
1381,6263.81,1.0
1382,6263.82,1.0
1383,6263.83,1.0
1384,6263.84,1.0
1385,6263.85,1.0
1386,6263.86,1.0
1387,6263.87,1.0
1388,6263.88,1.0
1389,6263.89,1.0
1390,6263.9,1.0
1391,6263.91,1.0
1392,6263.92,1.0
1393,6263.93,1.0
1394,6263.94,1.0
1395,6263.95,1.0
1396,6263.96,1.0
1397,6263.97,1.0
1398,6263.98,1.0
1399,6263.99,1.0
1400,6264.0,1.0
1401,6264.01,1.0
1402,6264.02,1.0
1403,6264.03,1.0
1404,6264.04,1.0
1405,6264.05,1.0
1406,6264.06,1.0
1407,6264.07,1.0
1408,6264.08,1.0
1409,6264.09,1.0
1410,6264.1,1.0
1411,6264.11,1.0
1412,6264.12,1.0
1413,6264.13,1.0
1414,6264.14,1.0
1415,6264.15,1.0
1416,6264.16,1.0
1417,6264.17,1.0
1418,6264.18,1.0
1419,6264.19,1.0
1420,6264.2,1.0
1421,6264.21,1.0
1422,6264.22,1.0
1423,6264.23,1.0
1424,6264.24,1.0
1425,6264.25,1.0
1426,6264.26,1.0
1427,6264.27,1.0
1428,6264.28,1.0
1429,6264.29,1.0
1430,6264.3,1.0
1431,6264.31,1.0
1432,6264.32,1.0
1433,6264.33,1.0
1434,6264.34,1.0
1435,6264.35,1.0
1436,6264.36,1.0
1437,6264.37,1.0
1438,6264.38,1.0
1439,6264.39,1.0
1440,6264.4,1.0
1441,6264.41,1.0
1442,6264.42,1.0
1443,6264.43,1.0
1444,6264.44,1.0
1445,6264.45,1.0
1446,6264.46,1.0
1447,6264.47,1.0
1448,6264.48,1.0
1449,6264.49,1.0
1450,6264.5,1.0
1451,6264.51,1.0
1452,6264.52,1.0
1453,6264.53,1.0
1454,6264.54,1.0
1455,6264.55,1.0
1456,6264.56,1.0
1457,6264.57,1.0
1458,6264.58,1.0
1459,6264.59,1.0
1460,6264.6,1.0
1461,6264.61,1.0
1462,6264.62,1.0
1463,6264.63,1.0
1464,6264.64,1.0
1465,6264.65,1.0
1466,6264.66,1.0
1467,6264.67,1.0
1468,6264.68,1.0
1469,6264.69,1.0
1470,6264.7,1.0
1471,6264.71,1.0
1472,6264.72,1.0
1473,6264.73,1.0
1474,6264.74,1.0
1475,6264.75,1.0
1476,6264.76,1.0
1477,6264.77,1.0
1478,6264.78,1.0
1479,6264.79,1.0
1480,6264.8,1.0
1481,6264.81,1.0
1482,6264.82,1.0
1483,6264.83,1.0
1484,6264.84,1.0
1485,6264.85,1.0
1486,6264.86,1.0
1487,6264.87,1.0
1488,6264.88,1.0
1489,6264.89,1.0
1490,6264.9,1.0
1491,6264.91,1.0
1492,6264.92,1.0
1493,6264.93,1.0
1494,6264.94,1.0
1495,6264.95,1.0
1496,6264.96,1.0
1497,6264.97,1.0
1498,6264.98,1.0
1499,6264.99,1.0
1500,6265.0,1.0
1501,6265.01,1.0
1502,6265.02,1.0
1503,6265.03,1.0
1504,6265.04,1.0
1505,6265.05,1.0
1506,6265.06,1.0
1507,6265.07,1.0
1508,6265.08,1.0
1509,6265.09,1.0
1510,6265.1,1.0
1511,6265.11,1.0
1512,6265.12,1.0
1513,6265.13,1.0
1514,6265.14,1.0
1515,6265.15,1.0
1516,6265.16,1.0
1517,6265.17,1.0
1518,6265.18,1.0
1519,6265.19,1.0
1520,6265.2,1.0
1521,6265.21,1.0
1522,6265.22,1.0
1523,6265.23,1.0
1524,6265.24,1.0
1525,6265.25,1.0
1526,6265.26,1.0
1527,6265.27,1.0
1528,6265.28,1.0
1529,6265.29,1.0
1530,6265.3,1.0
1531,6265.31,1.0
1532,6265.32,1.0
1533,6265.33,1.0
1534,6265.34,1.0
1535,6265.35,1.0
1536,6265.36,1.0
1537,6265.37,1.0
1538,6265.38,1.0
1539,6265.39,1.0
1540,6265.4,1.0
1541,6265.41,1.0
1542,6265.42,1.0
1543,6265.43,1.0
1544,6265.44,1.0
1545,6265.45,1.0
1546,6265.46,1.0
1547,6265.47,1.0
1548,6265.48,1.0
1549,6265.49,1.0
1550,6265.5,1.0
1551,6265.51,1.0
1552,6265.52,1.0
1553,6265.53,1.0
1554,6265.54,1.0
1555,6265.55,1.0
1556,6265.56,1.0
1557,6265.57,1.0
1558,6265.58,1.0
1559,6265.59,1.0
1560,6265.6,1.0
1561,6265.61,1.0
1562,6265.62,1.0
1563,6265.63,1.0
1564,6265.64,1.0
1565,6265.65,1.0
1566,6265.66,1.0
1567,6265.67,1.0
1568,6265.68,1.0
1569,6265.69,1.0
1570,6265.7,1.0
1571,6265.71,1.0
1572,6265.72,1.0
1573,6265.73,1.0
1574,6265.74,1.0
1575,6265.75,1.0
1576,6265.76,1.0
1577,6265.77,1.0
1578,6265.78,1.0
1579,6265.79,1.0
1580,6265.8,1.0
1581,6265.81,1.0
1582,6265.82,1.0
1583,6265.83,1.0
1584,6265.84,1.0
1585,6265.85,1.0
1586,6265.86,1.0
1587,6265.87,1.0
1588,6265.88,1.0
1589,6265.89,1.0
1590,6265.9,1.0
1591,6265.91,1.0
1592,6265.92,1.0
1593,6265.93,1.0
1594,6265.94,1.0
1595,6265.95,1.0
1596,6265.96,1.0
1597,6265.97,1.0
1598,6265.98,1.0
1599,6265.99,1.0
1600,6266.0,1.0
1601,6266.01,1.0
1602,6266.02,1.0
1603,6266.03,1.0
1604,6266.04,1.0
1605,6266.05,1.0
1606,6266.06,1.0
1607,6266.07,1.0
1608,6266.08,1.0
1609,6266.09,1.0
1610,6266.1,1.0
1611,6266.11,1.0
1612,6266.12,1.0
1613,6266.13,1.0
1614,6266.14,1.0
1615,6266.15,1.0
1616,6266.16,1.0
1617,6266.17,1.0
1618,6266.18,1.0
1619,6266.19,1.0
1620,6266.2,1.0
1621,6266.21,1.0
1622,6266.22,1.0
1623,6266.23,1.0
1624,6266.24,1.0
1625,6266.25,1.0
1626,6266.26,1.0
1627,6266.27,1.0
1628,6266.28,1.0
1629,6266.29,1.0
1630,6266.3,1.0
1631,6266.31,1.0
1632,6266.32,1.0
1633,6266.33,1.0
1634,6266.34,1.0
1635,6266.35,1.0
1636,6266.36,1.0
1637,6266.37,1.0
1638,6266.38,1.0
1639,6266.39,1.0
1640,6266.4,1.0
1641,6266.41,1.0
1642,6266.42,1.0
1643,6266.43,1.0
1644,6266.44,1.0
1645,6266.45,1.0
1646,6266.46,1.0
1647,6266.47,1.0
1648,6266.48,1.0
1649,6266.49,1.0
1650,6266.5,1.0
1651,6266.51,1.0
1652,6266.52,1.0
1653,6266.53,1.0
1654,6266.54,1.0
1655,6266.55,1.0
1656,6266.56,1.0
1657,6266.57,1.0
1658,6266.58,1.0
1659,6266.59,1.0
1660,6266.6,1.0
1661,6266.61,1.0
1662,6266.62,1.0
1663,6266.63,1.0
1664,6266.64,1.0
1665,6266.65,1.0
1666,6266.66,1.0
1667,6266.67,1.0
1668,6266.68,1.0
1669,6266.69,1.0
1670,6266.7,1.0
1671,6266.71,1.0
1672,6266.72,1.0
1673,6266.73,1.0
1674,6266.74,1.0
1675,6266.75,1.0
1676,6266.76,1.0
1677,6266.77,1.0
1678,6266.78,1.0
1679,6266.79,1.0
1680,6266.8,1.0
1681,6266.81,1.0
1682,6266.82,1.0
1683,6266.83,1.0
1684,6266.84,1.0
1685,6266.85,1.0
1686,6266.86,1.0
1687,6266.87,1.0
1688,6266.88,1.0
1689,6266.89,1.0
1690,6266.9,1.0
1691,6266.91,1.0
1692,6266.92,1.0
1693,6266.93,1.0
1694,6266.94,1.0
1695,6266.95,1.0
1696,6266.96,1.0
1697,6266.97,1.0
1698,6266.98,1.0
1699,6266.99,1.0
1700,6267.0,1.0
1701,6267.01,1.0
1702,6267.02,1.0
1703,6267.03,1.0
1704,6267.04,1.0
1705,6267.05,1.0
1706,6267.06,1.0
1707,6267.07,1.0
1708,6267.08,1.0
1709,6267.09,1.0
1710,6267.1,1.0
1711,6267.11,1.0
1712,6267.12,1.0
1713,6267.13,1.0
1714,6267.14,1.0
1715,6267.15,1.0
1716,6267.16,1.0
1717,6267.17,1.0
1718,6267.18,1.0
1719,6267.19,1.0
1720,6267.2,1.0
1721,6267.21,1.0
1722,6267.22,1.0
1723,6267.23,1.0
1724,6267.24,1.0
1725,6267.25,1.0
1726,6267.26,1.0
1727,6267.27,1.0
1728,6267.28,1.0
1729,6267.29,1.0
1730,6267.3,1.0
1731,6267.31,1.0
1732,6267.32,1.0
1733,6267.33,1.0
1734,6267.34,1.0
1735,6267.35,1.0
1736,6267.36,1.0
1737,6267.37,1.0
1738,6267.38,1.0
1739,6267.39,1.0
1740,6267.4,1.0
1741,6267.41,1.0
1742,6267.42,1.0
1743,6267.43,1.0
1744,6267.44,1.0
1745,6267.45,1.0
1746,6267.46,1.0
1747,6267.47,1.0
1748,6267.48,1.0
1749,6267.49,1.0
1750,6267.5,1.0
1751,6267.51,1.0
1752,6267.52,1.0
1753,6267.53,1.0
1754,6267.54,1.0
1755,6267.55,1.0
1756,6267.56,1.0
1757,6267.57,1.0
1758,6267.58,1.0
1759,6267.59,1.0
1760,6267.6,1.0
1761,6267.61,1.0
1762,6267.62,1.0
1763,6267.63,1.0
1764,6267.64,1.0
1765,6267.65,1.0
1766,6267.66,1.0
1767,6267.67,1.0
1768,6267.68,1.0
1769,6267.69,1.0
1770,6267.7,1.0
1771,6267.71,1.0
1772,6267.72,1.0
1773,6267.73,1.0
1774,6267.74,1.0
1775,6267.75,1.0
1776,6267.76,1.0
1777,6267.77,1.0
1778,6267.78,1.0
1779,6267.79,1.0
1780,6267.8,1.0
1781,6267.81,1.0
1782,6267.82,1.0
1783,6267.83,1.0
1784,6267.84,1.0
1785,6267.85,1.0
1786,6267.86,1.0
1787,6267.87,1.0
1788,6267.88,1.0
1789,6267.89,1.0
1790,6267.9,1.0
1791,6267.91,1.0
1792,6267.92,1.0
1793,6267.93,1.0
1794,6267.94,1.0
1795,6267.95,1.0
1796,6267.96,1.0
1797,6267.97,1.0
1798,6267.98,1.0
1799,6267.99,1.0
1800,6268.0,1.0
1801,6268.01,1.0
1802,6268.02,1.0
1803,6268.03,1.0
1804,6268.04,1.0
1805,6268.05,1.0
1806,6268.06,1.0
1807,6268.07,1.0
1808,6268.08,1.0
1809,6268.09,1.0
1810,6268.1,1.0
1811,6268.11,1.0
1812,6268.12,1.0
1813,6268.13,1.0
1814,6268.14,1.0
1815,6268.15,1.0
1816,6268.16,1.0
1817,6268.17,1.0
1818,6268.18,1.0
1819,6268.19,1.0
1820,6268.2,1.0
1821,6268.21,1.0
1822,6268.22,1.0
1823,6268.23,1.0
1824,6268.24,1.0
1825,6268.25,1.0
1826,6268.26,1.0
1827,6268.27,1.0
1828,6268.28,1.0
1829,6268.29,1.0
1830,6268.3,1.0
1831,6268.31,1.0
1832,6268.32,1.0
1833,6268.33,1.0
1834,6268.34,1.0
1835,6268.35,1.0
1836,6268.36,1.0
1837,6268.37,1.0
1838,6268.38,1.0
1839,6268.39,1.0
1840,6268.4,1.0
1841,6268.41,1.0
1842,6268.42,1.0
1843,6268.43,1.0
1844,6268.44,1.0
1845,6268.45,1.0
1846,6268.46,1.0
1847,6268.47,1.0
1848,6268.48,1.0
1849,6268.49,1.0
1850,6268.5,1.0
1851,6268.51,1.0
1852,6268.52,1.0
1853,6268.53,1.0
1854,6268.54,1.0
1855,6268.55,1.0
1856,6268.56,1.0
1857,6268.57,1.0
1858,6268.58,1.0
1859,6268.59,1.0
1860,6268.6,1.0
1861,6268.61,1.0
1862,6268.62,1.0
1863,6268.63,1.0
1864,6268.64,1.0
1865,6268.65,1.0
1866,6268.66,1.0
1867,6268.67,1.0
1868,6268.68,1.0
1869,6268.69,1.0
1870,6268.7,1.0
1871,6268.71,1.0
1872,6268.72,1.0
1873,6268.73,1.0
1874,6268.74,1.0
1875,6268.75,1.0
1876,6268.76,1.0
1877,6268.77,1.0
1878,6268.78,1.0
1879,6268.79,1.0
1880,6268.8,1.0
1881,6268.81,1.0
1882,6268.82,1.0
1883,6268.83,1.0
1884,6268.84,1.0
1885,6268.85,1.0
1886,6268.86,1.0
1887,6268.87,1.0
1888,6268.88,1.0
1889,6268.89,1.0
1890,6268.9,1.0
1891,6268.91,1.0
1892,6268.92,1.0
1893,6268.93,1.0
1894,6268.94,1.0
1895,6268.95,1.0
1896,6268.96,1.0
1897,6268.97,1.0
1898,6268.98,1.0
1899,6268.99,1.0
1900,6269.0,1.0
1901,6269.01,1.0
1902,6269.02,1.0
1903,6269.03,1.0
1904,6269.04,1.0
1905,6269.05,1.0
1906,6269.06,1.0
1907,6269.07,1.0
1908,6269.08,1.0
1909,6269.09,1.0
1910,6269.1,1.0
1911,6269.11,1.0
1912,6269.12,1.0
1913,6269.13,1.0
1914,6269.14,1.0
1915,6269.15,1.0
1916,6269.16,1.0
1917,6269.17,1.0
1918,6269.18,1.0
1919,6269.19,1.0
1920,6269.2,1.0
1921,6269.21,1.0
1922,6269.22,1.0
1923,6269.23,1.0
1924,6269.24,1.0
1925,6269.25,1.0
1926,6269.26,1.0
1927,6269.27,1.0
1928,6269.28,1.0
1929,6269.29,1.0
1930,6269.3,1.0
1931,6269.31,1.0
1932,6269.32,1.0
1933,6269.33,1.0
1934,6269.34,1.0
1935,6269.35,1.0
1936,6269.36,1.0
1937,6269.37,1.0
1938,6269.38,1.0
1939,6269.39,1.0
1940,6269.4,1.0
1941,6269.41,1.0
1942,6269.42,1.0
1943,6269.43,1.0
1944,6269.44,1.0
1945,6269.45,1.0
1946,6269.46,1.0
1947,6269.47,1.0
1948,6269.48,1.0
1949,6269.49,1.0
1950,6269.5,1.0
1951,6269.51,1.0
1952,6269.52,1.0
1953,6269.53,1.0
1954,6269.54,1.0
1955,6269.55,1.0
1956,6269.56,1.0
1957,6269.57,1.0
1958,6269.58,1.0
1959,6269.59,1.0
1960,6269.6,1.0
1961,6269.61,1.0
1962,6269.62,1.0
1963,6269.63,1.0
1964,6269.64,1.0
1965,6269.65,1.0
1966,6269.66,1.0
1967,6269.67,1.0
1968,6269.68,1.0
1969,6269.69,1.0
1970,6269.7,1.0
1971,6269.71,1.0
1972,6269.72,1.0
1973,6269.73,1.0
1974,6269.74,1.0
1975,6269.75,1.0
1976,6269.76,1.0
1977,6269.77,1.0
1978,6269.78,1.0
1979,6269.79,1.0
1980,6269.8,1.0
1981,6269.81,1.0
1982,6269.82,1.0
1983,6269.83,1.0
1984,6269.84,1.0
1985,6269.85,1.0
1986,6269.86,1.0
1987,6269.87,1.0
1988,6269.88,1.0
1989,6269.89,1.0
1990,6269.9,1.0
1991,6269.91,1.0
1992,6269.92,1.0
1993,6269.93,1.0
1994,6269.94,1.0
1995,6269.95,1.0
1996,6269.96,1.0
1997,6269.97,1.0
1998,6269.98,1.0
1999,6269.99,1.0
2000,6270.0,1.0
2001,6270.01,1.0
2002,6270.02,1.0
2003,6270.03,1.0
2004,6270.04,1.0
2005,6270.05,1.0
2006,6270.06,1.0
2007,6270.07,1.0
2008,6270.08,1.0
2009,6270.09,1.0
2010,6270.1,1.0
2011,6270.11,1.0
2012,6270.12,1.0
2013,6270.13,1.0
2014,6270.14,1.0
2015,6270.15,1.0
2016,6270.16,1.0
2017,6270.17,1.0
2018,6270.18,1.0
2019,6270.19,1.0
2020,6270.2,1.0
2021,6270.21,1.0
2022,6270.22,1.0
2023,6270.23,1.0
2024,6270.24,1.0
2025,6270.25,1.0
2026,6270.26,1.0
2027,6270.27,1.0
2028,6270.28,1.0
2029,6270.29,1.0
2030,6270.3,1.0
2031,6270.31,1.0
2032,6270.32,1.0
2033,6270.33,1.0
2034,6270.34,1.0
2035,6270.35,1.0
2036,6270.36,1.0
2037,6270.37,1.0
2038,6270.38,1.0
2039,6270.39,1.0
2040,6270.4,1.0
2041,6270.41,1.0
2042,6270.42,1.0
2043,6270.43,1.0
2044,6270.44,1.0
2045,6270.45,1.0
2046,6270.46,1.0
2047,6270.47,1.0
2048,6270.48,1.0
2049,6270.49,1.0
2050,6270.5,1.0
2051,6270.51,1.0
2052,6270.52,1.0
2053,6270.53,1.0
2054,6270.54,1.0
2055,6270.55,1.0
2056,6270.56,1.0
2057,6270.57,1.0
2058,6270.58,1.0
2059,6270.59,1.0
2060,6270.6,1.0
2061,6270.61,1.0
2062,6270.62,1.0
2063,6270.63,1.0
2064,6270.64,1.0
2065,6270.65,1.0
2066,6270.66,1.0
2067,6270.67,1.0
2068,6270.68,1.0
2069,6270.69,1.0
2070,6270.7,1.0
2071,6270.71,1.0
2072,6270.72,1.0
2073,6270.73,1.0
2074,6270.74,1.0
2075,6270.75,1.0
2076,6270.76,1.0
2077,6270.77,1.0
2078,6270.78,1.0
2079,6270.79,1.0
2080,6270.8,1.0
2081,6270.81,1.0
2082,6270.82,1.0
2083,6270.83,1.0
2084,6270.84,1.0
2085,6270.85,1.0
2086,6270.86,1.0
2087,6270.87,1.0
2088,6270.88,1.0
2089,6270.89,1.0
2090,6270.9,1.0
2091,6270.91,1.0
2092,6270.92,1.0
2093,6270.93,1.0
2094,6270.94,1.0
2095,6270.95,1.0
2096,6270.96,1.0
2097,6270.97,1.0
2098,6270.98,1.0
2099,6270.99,1.0
2100,6271.0,1.0
2101,6271.01,1.0
2102,6271.02,1.0
2103,6271.03,1.0
2104,6271.04,1.0
2105,6271.05,1.0
2106,6271.06,1.0
2107,6271.07,1.0
2108,6271.08,1.0
2109,6271.09,1.0
2110,6271.1,1.0
2111,6271.11,1.0
2112,6271.12,1.0
2113,6271.13,1.0
2114,6271.14,1.0
2115,6271.15,1.0
2116,6271.16,1.0
2117,6271.17,1.0
2118,6271.18,1.0
2119,6271.19,1.0
2120,6271.2,1.0
2121,6271.21,1.0
2122,6271.22,1.0
2123,6271.23,1.0
2124,6271.24,1.0
2125,6271.25,1.0
2126,6271.26,1.0
2127,6271.27,1.0
2128,6271.28,1.0
2129,6271.29,1.0
2130,6271.3,1.0
2131,6271.31,1.0
2132,6271.32,1.0
2133,6271.33,1.0
2134,6271.34,1.0
2135,6271.35,1.0
2136,6271.36,1.0
2137,6271.37,1.0
2138,6271.38,1.0
2139,6271.39,1.0
2140,6271.4,1.0
2141,6271.41,1.0
2142,6271.42,1.0
2143,6271.43,1.0
2144,6271.44,1.0
2145,6271.45,1.0
2146,6271.46,1.0
2147,6271.47,1.0
2148,6271.48,1.0
2149,6271.49,1.0
2150,6271.5,1.0
2151,6271.51,1.0
2152,6271.52,1.0
2153,6271.53,1.0
2154,6271.54,1.0
2155,6271.55,1.0
2156,6271.56,1.0
2157,6271.57,1.0
2158,6271.58,1.0
2159,6271.59,1.0
2160,6271.6,1.0
2161,6271.61,1.0
2162,6271.62,1.0
2163,6271.63,1.0
2164,6271.64,1.0
2165,6271.65,1.0
2166,6271.66,1.0
2167,6271.67,1.0
2168,6271.68,1.0
2169,6271.69,1.0
2170,6271.7,1.0
2171,6271.71,1.0
2172,6271.72,1.0
2173,6271.73,1.0
2174,6271.74,1.0
2175,6271.75,1.0
2176,6271.76,1.0
2177,6271.77,1.0
2178,6271.78,1.0
2179,6271.79,1.0
2180,6271.8,1.0
2181,6271.81,1.0
2182,6271.82,1.0
2183,6271.83,1.0
2184,6271.84,1.0
2185,6271.85,1.0
2186,6271.86,1.0
2187,6271.87,1.0
2188,6271.88,1.0
2189,6271.89,1.0
2190,6271.9,1.0
2191,6271.91,1.0
2192,6271.92,1.0
2193,6271.93,1.0
2194,6271.94,1.0
2195,6271.95,1.0
2196,6271.96,1.0
2197,6271.97,1.0
2198,6271.98,1.0
2199,6271.99,1.0
2200,6272.0,1.0
2201,6272.01,1.0
2202,6272.02,1.0
2203,6272.03,1.0
2204,6272.04,1.0
2205,6272.05,1.0
2206,6272.06,1.0
2207,6272.07,1.0
2208,6272.08,1.0
2209,6272.09,1.0
2210,6272.1,1.0
2211,6272.11,1.0
2212,6272.12,1.0
2213,6272.13,1.0
2214,6272.14,1.0
2215,6272.15,1.0
2216,6272.16,1.0
2217,6272.17,1.0
2218,6272.18,1.0
2219,6272.19,1.0
2220,6272.2,1.0
2221,6272.21,1.0
2222,6272.22,1.0
2223,6272.23,1.0
2224,6272.24,1.0
2225,6272.25,1.0
2226,6272.26,1.0
2227,6272.27,1.0
2228,6272.28,1.0
2229,6272.29,1.0
2230,6272.3,1.0
2231,6272.31,1.0
2232,6272.32,1.0
2233,6272.33,1.0
2234,6272.34,1.0
2235,6272.35,1.0
2236,6272.36,1.0
2237,6272.37,1.0
2238,6272.38,1.0
2239,6272.39,1.0
2240,6272.4,1.0
2241,6272.41,1.0
2242,6272.42,1.0
2243,6272.43,1.0
2244,6272.44,1.0
2245,6272.45,1.0
2246,6272.46,1.0
2247,6272.47,1.0
2248,6272.48,1.0
2249,6272.49,1.0
2250,6272.5,1.0
2251,6272.51,1.0
2252,6272.52,1.0
2253,6272.53,1.0
2254,6272.54,1.0
2255,6272.55,1.0
2256,6272.56,1.0
2257,6272.57,1.0
2258,6272.58,1.0
2259,6272.59,1.0
2260,6272.6,1.0
2261,6272.61,1.0
2262,6272.62,1.0
2263,6272.63,1.0
2264,6272.64,1.0
2265,6272.65,1.0
2266,6272.66,1.0
2267,6272.67,1.0
2268,6272.68,1.0
2269,6272.69,1.0
2270,6272.7,1.0
2271,6272.71,1.0
2272,6272.72,1.0
2273,6272.73,1.0
2274,6272.74,1.0
2275,6272.75,1.0
2276,6272.76,1.0
2277,6272.77,1.0
2278,6272.78,1.0
2279,6272.79,1.0
2280,6272.8,1.0
2281,6272.81,1.0
2282,6272.82,1.0
2283,6272.83,1.0
2284,6272.84,1.0
2285,6272.85,1.0
2286,6272.86,1.0
2287,6272.87,1.0
2288,6272.88,1.0
2289,6272.89,1.0
2290,6272.9,1.0
2291,6272.91,1.0
2292,6272.92,1.0
2293,6272.93,1.0
2294,6272.94,1.0
2295,6272.95,1.0
2296,6272.96,1.0
2297,6272.97,1.0
2298,6272.98,1.0
2299,6272.99,1.0
2300,6273.0,1.0
2301,6273.01,1.0
2302,6273.02,1.0
2303,6273.03,1.0
2304,6273.04,1.0
2305,6273.05,1.0
2306,6273.06,1.0
2307,6273.07,1.0
2308,6273.08,1.0
2309,6273.09,1.0
2310,6273.1,1.0
2311,6273.11,1.0
2312,6273.12,1.0
2313,6273.13,1.0
2314,6273.14,1.0
2315,6273.15,1.0
2316,6273.16,1.0
2317,6273.17,1.0
2318,6273.18,1.0
2319,6273.19,1.0
2320,6273.2,1.0
2321,6273.21,1.0
2322,6273.22,1.0
2323,6273.23,1.0
2324,6273.24,1.0
2325,6273.25,1.0
2326,6273.26,1.0
2327,6273.27,1.0
2328,6273.28,1.0
2329,6273.29,1.0
2330,6273.3,1.0
2331,6273.31,1.0
2332,6273.32,1.0
2333,6273.33,1.0
2334,6273.34,1.0
2335,6273.35,1.0
2336,6273.36,1.0
2337,6273.37,1.0
2338,6273.38,1.0
2339,6273.39,1.0
2340,6273.4,1.0
2341,6273.41,1.0
2342,6273.42,1.0
2343,6273.43,1.0
2344,6273.44,1.0
2345,6273.45,1.0
2346,6273.46,1.0
2347,6273.47,1.0
2348,6273.48,1.0
2349,6273.49,1.0
2350,6273.5,1.0
2351,6273.51,1.0
2352,6273.52,1.0
2353,6273.53,1.0
2354,6273.54,1.0
2355,6273.55,1.0
2356,6273.56,1.0
2357,6273.57,1.0
2358,6273.58,1.0
2359,6273.59,1.0
2360,6273.6,1.0
2361,6273.61,1.0
2362,6273.62,1.0
2363,6273.63,1.0
2364,6273.64,1.0
2365,6273.65,1.0
2366,6273.66,1.0
2367,6273.67,1.0
2368,6273.68,1.0
2369,6273.69,1.0
2370,6273.7,1.0
2371,6273.71,1.0
2372,6273.72,1.0
2373,6273.73,1.0
2374,6273.74,1.0
2375,6273.75,1.0
2376,6273.76,1.0
2377,6273.77,1.0
2378,6273.78,1.0
2379,6273.79,1.0
2380,6273.8,1.0
2381,6273.81,1.0
2382,6273.82,1.0
2383,6273.83,1.0
2384,6273.84,1.0
2385,6273.85,1.0
2386,6273.86,1.0
2387,6273.87,1.0
2388,6273.88,1.0
2389,6273.89,1.0
2390,6273.9,1.0
2391,6273.91,1.0
2392,6273.92,1.0
2393,6273.93,1.0
2394,6273.94,1.0
2395,6273.95,1.0
2396,6273.96,1.0
2397,6273.97,1.0
2398,6273.98,1.0
2399,6273.99,1.0
2400,6274.0,1.0
2401,6274.01,1.0
2402,6274.02,1.0
2403,6274.03,1.0
2404,6274.04,1.0
2405,6274.05,1.0
2406,6274.06,1.0
2407,6274.07,1.0
2408,6274.08,1.0
2409,6274.09,1.0
2410,6274.1,1.0
2411,6274.11,1.0
